#t	#1	#2	#3	#4
17536.0	-13.87752744378232	27.98608217054117	0.0	-13.87752744378232
17540.0	-13.880722292470306	27.992469929028832	0.0	-13.880722292470306
17544.0	-13.88391714102828	27.998857687256546	0.0	-13.88391714102828
17548.0	-13.887111989456239	28.005245445224315	0.0	-13.887111989456239
17552.0	-13.890306837754187	28.011633202932135	0.0	-13.890306837754187
17556.0	-13.893501685922121	28.01802096038001	0.0	-13.893501685922121
17560.0	-13.896696533960043	28.024408717567937	0.0	-13.896696533960043
17564.0	-13.899891381867953	28.03079647449592	0.0	-13.899891381867953
17568.0	-13.903086229645849	28.037184231163955	0.0	-13.903086229645849
17572.0	-13.906281077293734	28.043571987572044	0.0	-13.906281077293734
17576.0	-13.909475924811606	28.049959743720187	0.0	-13.909475924811606
17580.0	-13.912670772199464	28.056347499608382	0.0	-13.912670772199464
17584.0	-13.915865619457307	28.06273525523663	0.0	-13.915865619457307
17588.0	-13.91906046658514	28.069123010604933	0.0	-13.91906046658514
17592.0	-13.92225531358296	28.07551076571329	0.0	-13.92225531358296
17596.0	-13.925450160450769	28.0818985205617	0.0	-13.925450160450769
17600.0	-13.928645007188564	28.088286275150164	0.0	-13.928645007188564
17604.0	-13.931839853796347	28.094674029478682	0.0	-13.931839853796347
17608.0	-13.935034700274118	28.10106178354725	0.0	-13.935034700274118
17612.0	-13.938229546621875	28.107449537355876	0.0	-13.938229546621875
17616.0	-13.94142439283962	28.113837290904556	0.0	-13.94142439283962
17620.0	-13.944619238927352	28.120225044193287	0.0	-13.944619238927352
17624.0	-13.947814084885072	28.126612797222073	0.0	-13.947814084885072
17628.0	-13.95100893071278	28.133000549990914	0.0	-13.95100893071278
17632.0	-13.954203776410473	28.139388302499807	0.0	-13.954203776410473
17636.0	-13.957398621978156	28.145776054748755	0.0	-13.957398621978156
17640.0	-13.960593467415823	28.15216380673775	0.0	-13.960593467415823
17644.0	-13.96378831272348	28.158551558466804	0.0	-13.96378831272348
17648.0	-13.966983157901124	28.164939309935914	0.0	-13.966983157901124
17652.0	-13.970178002948755	28.171327061145075	0.0	-13.970178002948755
17656.0	-13.973372847866374	28.17771481209429	0.0	-13.973372847866374
17660.0	-13.97656769265398	28.18410256278356	0.0	-13.97656769265398
17664.0	-13.979762537311574	28.190490313212884	0.0	-13.979762537311574
17668.0	-13.982957381839155	28.19687806338226	0.0	-13.982957381839155
