# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
13.0	9.884615302000001e-20	-2.9045551740000003e-20	6.980060129e-20	5.657459675000001e-19	-7.26000194e-19	8.569281027000001e-19	5.855174765e-19	9.510608756000001e-19	2.236015405e-18	2.790228192e-18
13.1	-2.905516387e-19	2.272630881e-19	-6.328855058e-20	1.673807643e-18	-1.080525226e-18	6.904417048e-19	6.950257165000001e-19	9.970572931e-19	2.276479036e-18	4.722073126e-18
13.2	-1.7201386700000002e-19	2.637557111e-19	9.174184417000001e-20	-3.070792758e-19	3.573998642e-19	6.840010901e-19	3.600398303e-19	9.115315067e-19	2.356337757e-18	4.276252359e-18
13.3	4.0462170970000005e-20	-4.618992846e-20	-5.727757492e-21	2.862056516e-20	-1.493949525e-18	1.007833303e-18	4.339807201e-19	1.350510879e-18	2.763564265e-18	4.954404792e-18
13.4	-3.7141192370000003e-19	-4.682312688e-20	-4.182350506e-19	4.8258089190000005e-19	-1.011802427e-18	7.022583109e-19	5.840684326000001e-19	8.193250615e-19	1.965081201e-18	2.498368718e-18
13.5	-1.9051820800000003e-20	8.377479415e-20	6.472297335e-20	-4.972900193e-19	7.688095674e-19	6.09244839e-19	5.968226191e-19	8.085626052000001e-19	2.689628233e-18	5.6879993229999996e-18
13.6	1.5163843010000001e-19	6.388656272e-20	2.1552499290000002e-19	-3.834268123e-19	-1.41212832e-18	8.732999083e-19	5.562520176000001e-19	1.037497703e-18	1.997390289e-18	5.071974084e-18
13.7	1.8723610570000001e-19	1.0434724870000001e-20	1.976708306e-19	1.876173031e-19	7.933267757e-19	6.613719487000001e-19	2.797970339e-19	7.328989747000001e-19	2.200257564e-18	3.0050969769999998e-18
13.8	5.3954651960000004e-20	-2.985973188e-19	-2.446426668e-19	1.504676421e-19	-1.56319412e-18	7.141855779e-19	4.612655727e-19	9.242768233e-19	2.568303689e-18	4.169529363e-18
13.9	-1.6970998390000001e-19	2.43213646e-19	7.350366204e-20	1.574502545e-19	4.1615592380000003e-19	4.807369297e-19	6.325627231e-19	9.225570944000001e-19	2.04158392e-18	2.129545571e-18
14.0	-7.78468256e-20	-2.395442379e-19	-3.173910635e-19	-3.523494037e-19	-3.849969814e-19	8.315528585e-19	5.631288701e-19	7.299151327e-19	1.460744428e-18	1.324211695e-18
14.1	1.958363489e-19	4.104182447e-19	6.062545935e-19	1.7838466859999998e-18	-2.073051815e-18	8.519021234000001e-19	6.423811223e-19	7.15204198e-19	2.3279910339999998e-18	6.206173142e-18
14.2	-2.273335422e-19	-8.344237183000001e-20	-3.10775914e-19	6.226600138e-19	-2.29457687e-18	8.30661219e-19	5.349224652000001e-19	9.635613835000001e-19	2.284178398e-18	5.473876182e-18
14.3	-2.436300368e-19	5.75474015e-20	-1.860826353e-19	-7.361353708e-19	3.9027279330000002e-19	3.320531285e-19	5.777645758e-19	8.067374002e-19	2.3603451459999998e-18	3.1734490149999998e-18
14.4	7.323270679000001e-20	2.291135184e-19	3.023462252e-19	1.9012104760000001e-19	1.134627084e-18	7.9139993390000005e-19	5.275119326000001e-19	7.231740475000001e-19	1.323535166e-18	4.990991003e-18
14.5	4.4058619920000004e-20	1.99113297e-19	2.431719169e-19	4.589809461e-19	-1.371111868e-18	5.588851177e-19	4.862577054000001e-19	5.9077599780000005e-19	2.022446882e-18	4.187385256e-18
14.6	-2.891657657e-19	1.048606629e-19	-1.843051028e-19	-9.208954985e-19	1.254926218e-18	8.963543025e-19	3.4867529260000003e-19	9.460528230000001e-19	2.326095972e-18	3.4551165119999998e-18
14.7	1.621382124e-19	4.086980557e-21	1.6622519300000002e-19	1.149113497e-18	-6.385184338e-19	9.022167115e-19	4.1417046370000003e-19	1.050715215e-18	2.26948389e-18	2.800094136e-18
14.8	5.94620443e-20	-4.5820247280000004e-20	1.3641797020000002e-20	-1.935977631e-20	1.617683562e-19	8.282243592000001e-19	6.914423827e-19	1.151016214e-18	1.853760694e-18	2.762914545e-18
14.9	-3.3866488670000003e-19	2.838978741e-19	-5.476701267e-20	-1.825952886e-19	-3.707241255e-19	4.841226489e-19	5.8118159030000005e-19	8.259126514000001e-19	2.126453852e-18	2.964032966e-18
15.0	-1.435572996e-19	2.244729425e-19	8.091564291000001e-20	-1.614416886e-19	-1.528523741e-19	6.099377574e-19	5.974662434000001e-19	9.253577895000001e-19	1.943180896e-18	4.022090861e-18
15.1	-4.859234048e-20	-1.176278211e-19	-1.662201616e-19	-4.159306391e-19	-2.079228281e-18	6.339032111000001e-19	5.3933240090000005e-19	9.127235829000001e-19	2.434763405e-18	4.355981131e-18
15.2	-3.0652785740000003e-19	-5.789851359000001e-20	-3.6442637100000003e-19	-7.857238010000001e-20	-2.318915907e-19	5.537538491e-19	6.93361683e-19	7.365843493000001e-19	2.478549576e-18	2.485495035e-18
15.3	4.5715577300000003e-20	-8.305642551e-20	-3.73408482e-20	-5.098275281e-19	6.861237295e-19	4.1174209340000003e-19	4.351668808e-19	2.4931768520000003e-19	2.081157194e-18	3.617204825e-18
15.4	5.845071766e-20	3.69495931e-20	9.540031076000001e-20	-4.7044853710000006e-20	-1.260225344e-18	7.965790801e-19	5.212474262e-19	1.192803337e-18	2.314711968e-18	5.007458192e-18
15.5	1.6806654630000002e-19	-3.119527562e-19	-1.438862099e-19	-4.609687267e-19	1.313821124e-18	5.341388509000001e-19	5.605421053e-19	1.003438855e-18	2.721091238e-18	4.028458127e-18
15.6	3.8319144790000003e-19	-9.332391325000001e-20	2.898675346e-19	6.947451399e-20	4.733604844e-19	5.357175079000001e-19	6.761876879e-19	9.527464525000001e-19	2.597870967e-18	4.24841161e-18
15.7	1.40331184e-19	1.654601528e-19	3.0579133690000003e-19	1.878613381e-18	-2.7028448379999998e-18	6.358361973e-19	5.771130523000001e-19	9.039140587e-19	2.216932114e-18	4.189361704e-18
15.8	1.77495932e-19	1.460733136e-19	3.235692455e-19	-5.923696797e-19	-1.707668547e-18	1.033959556e-18	4.58233443e-19	1.029071768e-18	4.708958526e-18	9.772828672e-18
15.9	8.639753003000001e-20	8.054315170000001e-20	1.669406817e-19	-1.790570996e-18	6.043781809e-19	7.297746382e-19	5.861137437e-19	8.87324158e-19	2.4687090829999998e-18	4.677930225e-18
16.0	-1.253840256e-19	-1.113023019e-19	-2.366863275e-19	-1.065944641e-18	2.849488232e-18	7.852438726e-19	5.012492551e-19	9.869681354000001e-19	2.4773819379999998e-18	4.586301301e-18
16.1	1.770407068e-19	-1.752698701e-19	1.770836726e-21	9.556100709e-19	-1.608923695e-18	3.586870745e-19	4.589773203e-19	6.468215124e-19	1.67772016e-18	3.325013615e-18
16.2	4.8986652310000003e-20	-1.105498592e-19	-6.156320693000001e-20	-6.376677544e-19	1.331274375e-18	4.495647128e-19	6.459208578000001e-19	6.044660759000001e-19	2.3867290889999998e-18	2.728907878e-18
16.3	1.9340578150000002e-19	-1.839862213e-19	9.419560121e-21	2.300346247e-19	2.818469847e-19	7.975912203000001e-19	5.5266287e-19	8.969004782e-19	1.290392075e-18	1.089056561e-18
16.4	-2.9911816570000005e-20	-1.450126324e-19	-1.7492444900000002e-19	-2.211136971e-19	9.828355769e-19	4.670352767e-19	5.642461624000001e-19	7.048828951e-19	1.625034087e-18	4.932290279e-18
16.5	-9.734900535000001e-20	-2.036997305e-19	-3.010487359e-19	8.182858685e-19	-1.599700018e-18	8.569106148e-19	5.354985106e-19	1.04713265e-18	1.934145165e-18	4.801373651e-18
