# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
16.25	3.162080803e-19	1.80534129e-19	4.967422093e-19	7.506515551e-19	1.573426334e-18	4.667309219e-19	8.602229552e-19	7.928192039e-19	2.833084218e-18	2.539206125e-18
16.5	2.713694807e-19	-2.740913491e-20	2.439603458e-19	2.164944295e-19	-1.3508617299999999e-18	4.925955697000001e-19	7.192835218000001e-19	1.155816728e-18	2.0124929839999998e-18	4.687564525e-18
16.75	-2.418833363e-19	3.627388358e-19	1.2085549950000001e-19	5.5086508040000005e-19	9.038147509e-19	5.896980042e-19	1.109082592e-18	1.201457554e-18	3.099855319e-18	6.032220686e-18
17.0	-2.011710026e-20	6.183240565e-20	4.171530539e-20	4.693271453e-19	-2.578548594e-18	5.952399074000001e-19	9.527606573000001e-19	1.330724556e-18	2.462092906e-18	5.701045082e-18
17.25	1.139953712e-19	1.467607401e-21	1.154629786e-19	-2.629746898e-19	1.0863177740000001e-19	4.847281643e-19	8.356012278e-19	7.343527976000001e-19	1.595937437e-18	4.778913207e-18
17.5	1.082204022e-19	-2.757626467e-19	-1.675422445e-19	-2.662786798e-19	2.207409586e-18	5.9311254750000005e-19	7.017074624000001e-19	8.635407242e-19	1.6192701679999999e-18	5.884852281e-18
17.75	-1.095394273e-19	2.012915523e-19	9.175212504000001e-20	-1.01518802e-18	2.3207929939999998e-18	4.446124029e-19	8.47557307e-19	8.740255867e-19	1.802178784e-18	4.862705514e-18
18.0	8.916999592e-21	3.9798389360000003e-19	4.069008932e-19	3.0056289880000004e-19	6.879809285e-19	6.329974864e-19	7.980855899e-19	1.161620752e-18	2.228395453e-18	4.80376247e-18
18.25	-5.586385575e-21	1.5795658020000001e-19	1.523701946e-19	-3.003572159e-19	-1.723972049e-18	4.2004516230000004e-19	7.096731727000001e-19	7.216487512e-19	1.170869757e-18	9.895283679e-18
18.5	-9.035496536e-20	2.2707545970000003e-19	1.3672049430000001e-19	4.930153277e-19	-1.859821334e-18	3.9829255070000004e-19	8.106501690000001e-19	8.640438574000001e-19	1.6216291939999999e-18	5.644719509e-18
18.75	-4.543509293e-20	-1.7223978760000003e-20	-6.265907169e-20	-9.827428324e-19	1.8139738330000002e-20	5.060520907000001e-19	1.035087367e-18	1.229262619e-18	2.938307399e-18	4.13740065e-18
19.0	-5.880827780000001e-20	-2.196237763e-19	-2.784320541e-19	-7.849845532e-19	-2.141613112e-18	4.252073437e-19	8.292502416e-19	9.62608811e-19	2.213030926e-18	7.643116974e-18
19.25	-1.728499224e-19	2.641061266e-19	9.125620419000001e-20	1.094040247e-18	-1.188003102e-18	5.925986272e-19	1.586704466e-18	1.060230287e-18	3.111624857e-18	5.850844305e-18
19.5	1.044090758e-19	-3.6195057e-19	-2.575414942e-19	-5.867040687000001e-19	-9.72888246e-19	5.768331316e-19	7.275108536e-19	9.625686308000001e-19	2.754904145e-18	3.508100181e-18
19.75	2.023081104e-19	3.95968167e-19	5.982762774e-19	2.947020878e-19	2.0483512729999998e-18	3.999655541e-19	6.061935119000001e-19	6.339763229e-19	1.525742485e-18	3.683567314e-18
20.0	5.2932274720000005e-20	1.605279223e-19	2.134601971e-19	2.278120879e-19	3.1452199259999998e-18	5.700550247e-19	7.936993744e-19	1.247597897e-18	1.681218312e-18	1.093405188e-17
20.25	-6.706616294000001e-20	-6.761240602000001e-20	-1.34678569e-19	1.522739779e-19	6.75922189e-19	6.527374458e-19	7.215084959e-19	1.012432763e-18	1.658859742e-18	3.23720937e-18
20.5	7.311194107000001e-20	-1.6284487930000002e-20	5.682745314e-20	-1.9968609200000003e-20	-1.163156819e-18	5.197645178e-19	6.829377292e-19	9.746242068e-19	1.683319675e-18	6.789369328e-18
20.75	-4.636939992e-21	2.525382654e-19	2.479013254e-19	6.249887025e-19	-5.408149659e-18	3.0988460980000003e-19	9.356637295e-19	8.280107532e-19	3.096714972e-18	1.003687438e-17
21.0	-2.3396318440000003e-19	1.7334453880000002e-19	-6.061864555000001e-20	7.2729143390000005e-19	-1.805257175e-18	4.053255008e-19	1.080783222e-18	1.127756483e-18	2.329051202e-18	8.543899879e-18
21.25	-8.624586454e-20	5.493862472000001e-20	-3.130723982e-20	5.342652784e-19	-2.368526449e-18	6.534039861000001e-19	8.537471536e-19	1.020562103e-18	1.8156178769999998e-18	3.98314434e-18
21.5	5.1439802140000004e-20	1.029063377e-19	1.543461398e-19	4.635149013000001e-19	1.325222711e-19	5.707129241e-19	6.701779483000001e-19	1.016256309e-18	2.6870314829999998e-18	3.79803052e-18
21.75	1.251031474e-19	6.09123915e-19	7.342270623000001e-19	1.24960524e-18	-9.830632436e-19	4.786821962e-19	9.497418969e-19	9.841192389e-19	1.881510448e-18	4.932135037e-18
22.0	-5.097001278e-20	8.400425537e-20	3.3034242590000006e-20	5.857894218e-21	-1.3091068519999999e-18	2.842480367e-19	7.617212036e-19	7.200389919000001e-19	2.301080523e-18	7.182303577e-18
22.25	-4.433963369e-21	5.718910317e-19	5.674570683e-19	6.396844237000001e-19	-1.989614754e-18	4.538663044e-19	5.718919339e-19	6.813689990000001e-19	1.934185437e-18	9.230127664e-18
22.5	2.151129616e-19	3.7644216020000003e-19	5.915551218e-19	1.00775542e-18	1.742114401e-18	3.775289638e-19	9.166873991e-19	1.085033493e-18	1.555414121e-18	4.758789819e-18
22.75	8.612780297e-20	1.2104046610000001e-19	2.07168269e-19	5.533654213e-19	-2.00323179e-18	4.674019215e-19	5.58264203e-19	4.114640357e-19	2.314233878e-18	8.176572976e-18
23.0	1.5512417510000002e-19	3.216392471e-19	4.767634221e-19	3.9420735300000003e-19	-2.704639377e-18	3.8188571060000003e-19	6.337654591e-19	5.464607959e-19	1.325147649e-18	6.836605359e-18
23.25	2.023627271e-19	1.16679428e-19	3.190421551e-19	-3.9449251940000004e-19	-1.520585707e-18	5.215740908e-19	8.455644440000001e-19	1.111615556e-18	2.434964124e-18	6.69924502e-18
23.5	5.2377590960000006e-20	1.9122970720000002e-19	2.436072982e-19	4.266336889e-19	4.3196841720000004e-19	5.292246376e-19	6.714150905e-19	7.205706440000001e-19	1.625043782e-18	4.668116816e-18
23.75	5.715860490000001e-20	2.304983071e-19	2.8765691200000003e-19	1.011373842e-18	-7.706971569000001e-19	4.524958328e-19	4.052693185e-19	4.943230419e-19	1.652925166e-18	3.366707724e-18
24.0	1.4772680660000002e-19	-1.28166046e-19	1.9560760550000002e-20	-3.817631302e-19	-9.922407596e-19	7.770584277e-19	9.608075381e-19	9.517983434e-19	1.833226138e-18	3.966779636e-18
24.25	3.851306345e-21	1.8493217610000002e-19	1.8878348240000002e-19	4.87870062e-21	-4.679916763e-19	5.15811927e-19	1.018402747e-18	1.205471526e-18	2.122994115e-18	7.91271128e-18
24.5	3.9793108010000003e-19	-5.770846481000001e-20	3.402226153e-19	5.709058821000001e-19	3.055128492e-19	3.708008121e-19	7.010798094000001e-19	5.527304503000001e-19	1.939568592e-18	5.354490161e-18
24.75	1.786989644e-20	9.996367747e-20	1.178335739e-19	3.18308977e-19	-7.769523215e-19	4.2795919170000003e-19	8.085673767000001e-19	1.101471465e-18	1.28123644e-18	2.956073889e-18
25.0	4.569528959e-19	-1.404085774e-19	3.165443185e-19	2.814971024e-19	2.126198974e-19	4.078320792e-19	1.2864723549999999e-18	1.221084512e-18	2.936697581e-18	5.450128141e-18
